product_id,month,ordered_qty,ship_qty,n_lines,n_customers
LC211,2018-07-01,12,12.0,3,3
LC211,2018-08-01,2,2.0,1,1
LC211,2018-09-01,24,24.0,1,1
LC211,2018-10-01,2,2.0,1,1
LC211,2018-11-01,8,8.0,3,3
LC211,2018-12-01,3,3.0,1,1
LC211,2019-01-01,6,6.0,2,2
LC211,2019-02-01,45,44.0,6,6
LC211,2019-03-01,57,57.0,7,7
LC211,2019-04-01,53,53.0,15,13
LC212,2017-01-01,51,51.0,11,11
LC212,2017-02-01,48,48.0,11,10
LC212,2017-03-01,47,47.0,11,10
LC212,2017-04-01,122,122.0,24,21
LC212,2017-05-01,65,65.0,17,17
LC212,2017-06-01,27,27.0,8,8
LC212,2017-07-01,25,25.0,5,5
LC212,2017-08-01,11,11.0,3,3
LC212,2017-09-01,6,6.0,1,1
LC212,2017-10-01,12,12.0,1,1
LC212,2017-11-01,6,6.0,1,1
LC212,2017-12-01,6,6.0,1,1
LC212,2018-01-01,42,42.0,4,4
LC212,2018-02-01,24,24.0,1,1
LC212,2018-03-01,78,78.0,4,4
LC212,2018-04-01,104,104.0,5,5
LC212,2018-05-01,81,81.0,5,5
LC212,2018-06-01,4,4.0,1,1
LC212,2018-07-01,6,6.0,1,1
LC212,2018-08-01,8,8.0,1,1
LC212,2018-09-01,39,39.0,3,3
LC212,2018-11-01,18,18.0,1,1
LC212,2018-12-01,78,78.0,3,3
LC212,2019-01-01,102,102.0,9,9
LC212,2019-02-01,159,159.0,9,8
LC212,2019-03-01,111,111.0,8,8
LC212,2019-04-01,148,148.0,15,15
LC213,2017-01-01,44,44.0,13,13
LC213,2017-02-01,52,52.0,11,10
LC213,2017-03-01,94,94.0,18,16
LC213,2017-04-01,94,94.0,16,16
LC213,2017-05-01,144,144.0,28,27
LC213,2017-06-01,82,82.0,18,18
LC213,2017-07-01,30,30.0,7,7
LC213,2017-08-01,27,27.0,6,6
LC213,2017-09-01,3,3.0,1,1
LC213,2017-11-01,5,5.0,1,1
LC213,2018-01-01,34,34.0,3,3
LC213,2018-02-01,43,43.0,5,5
LC213,2018-03-01,85,85.0,7,7
LC213,2018-04-01,153,153.0,9,9
LC213,2018-05-01,98,98.0,12,12
LC213,2018-06-01,99,99.0,7,7
LC213,2018-07-01,33,33.0,4,4
LC213,2018-08-01,12,12.0,2,2
LC213,2018-09-01,39,39.0,4,4
LC213,2018-12-01,3,3.0,1,1
LC213,2019-01-01,52,52.0,7,7
LC213,2019-02-01,57,57.0,10,9
LC213,2019-03-01,244,244.0,15,14
LC213,2019-04-01,140,140.0,21,21
LC214,2017-01-01,111,111.0,25,24
LC214,2017-02-01,83,83.0,24,22
LC214,2017-03-01,106,106.0,23,23
LC214,2017-04-01,151,151.0,33,30
LC214,2017-05-01,175,175.0,46,44
LC214,2017-06-01,74,74.0,16,16
LC214,2017-07-01,62,62.0,15,15
LC214,2017-08-01,36,36.0,8,8
LC214,2017-09-01,6,6.0,1,1
LC214,2017-10-01,3,1.0,1,1
LC214,2017-11-01,6,6.0,1,1
LC214,2018-01-01,13,13.0,4,3
LC214,2018-02-01,36,36.0,5,5
LC214,2018-03-01,32,32.0,5,4
LC214,2018-04-01,27,27.0,5,5
LC214,2018-05-01,39,39.0,6,6
LC214,2018-06-01,37,37.0,5,5
LC214,2018-07-01,39,39.0,5,5
LC214,2018-08-01,19,19.0,2,2
LC214,2018-09-01,18,18.0,2,2
LC214,2018-10-01,3,3.0,1,1
LC214,2018-11-01,13,13.0,3,3
LC214,2018-12-01,9,9.0,3,3
LC214,2019-01-01,60,60.0,13,13
LC214,2019-02-01,183,183.0,14,14
LC214,2019-03-01,106,106.0,17,16
LC214,2019-04-01,212,206.0,41,37
LC215,2017-01-01,66,66.0,19,17
LC215,2017-02-01,65,65.0,20,18
LC215,2017-03-01,67,67.0,16,16
LC215,2017-04-01,106,106.0,32,28
LC215,2017-05-01,142,142.0,43,41
LC215,2017-06-01,65,65.0,19,18
LC215,2017-07-01,15,15.0,5,5
LC215,2017-08-01,10,10.0,4,4
LC215,2017-09-01,5,5.0,2,2
LC215,2017-10-01,12,12.0,2,2
LC215,2017-11-01,11,11.0,2,2
LC215,2018-01-01,15,15.0,4,4
LC215,2018-02-01,16,16.0,4,4
LC215,2018-03-01,30,30.0,2,2
LC215,2018-04-01,12,12.0,1,1
LC215,2018-05-01,33,33.0,7,7
LC215,2018-06-01,39,39.0,2,2
LC215,2018-07-01,6,6.0,2,2
LC215,2018-08-01,7,7.0,3,3
LC215,2018-09-01,27,27.0,3,3
LC215,2019-01-01,15,15.0,5,5
LC215,2019-02-01,144,144.0,8,8
LC215,2019-03-01,61,61.0,9,9
LC215,2019-04-01,139,139.0,22,22
LC216,2017-01-01,19,19.0,4,4
LC216,2017-02-01,9,9.0,2,2
LC216,2017-03-01,15,15.0,5,5
LC216,2017-04-01,9,9.0,4,4
LC216,2017-05-01,5,5.0,3,3
LC216,2017-06-01,6,6.0,2,2
LC216,2017-07-01,9,9.0,2,2
LC216,2017-09-01,6,6.0,1,1
LC216,2017-11-01,6,6.0,1,1
LC216,2017-12-01,3,3.0,1,1
LC216,2018-02-01,9,9.0,2,2
LC216,2018-03-01,12,12.0,2,2
LC216,2018-04-01,5,5.0,2,2
LC216,2018-05-01,39,39.0,2,2
LC216,2018-06-01,3,3.0,1,1
LC216,2018-09-01,6,6.0,2,2
LC216,2019-01-01,15,15.0,4,4
LC216,2019-03-01,27,19.0,2,2
LC218,2017-01-01,15,15.0,5,5
LC218,2017-02-01,12,12.0,4,4
LC218,2017-03-01,18,18.0,4,4
LC218,2017-04-01,9,9.0,3,3
LC218,2017-05-01,43,43.0,13,13
LC218,2017-06-01,29,29.0,6,6
LC218,2017-08-01,9,9.0,2,2
LC218,2018-02-01,7,7.0,2,2
LC218,2018-03-01,24,24.0,2,2
LC218,2018-05-01,36,36.0,1,1
LC218,2018-06-01,15,15.0,2,2
LC218,2019-01-01,5,5.0,2,2
LC218,2019-03-01,30,30.0,3,3
LC218,2019-04-01,37,37.0,7,7
LC219,2017-01-01,91,91.0,20,20
LC219,2017-02-01,106,106.0,21,20
LC219,2017-03-01,85,85.0,19,19
LC219,2017-04-01,126,126.0,29,26
LC219,2017-05-01,168,168.0,39,38
LC219,2017-06-01,97,97.0,20,19
LC219,2017-07-01,65,65.0,15,14
LC219,2017-08-01,15,15.0,2,2
LC219,2017-09-01,3,3.0,1,1
LC219,2017-10-01,15,15.0,2,2
LC219,2017-11-01,6,6.0,1,1
LC219,2017-12-01,6,6.0,1,1
LC219,2018-01-01,24,24.0,4,4
LC219,2018-02-01,12,12.0,3,3
LC219,2018-03-01,61,61.0,6,5
LC219,2018-04-01,40,40.0,5,5
LC219,2018-05-01,75,75.0,6,6
LC219,2018-06-01,35,35.0,4,4
LC219,2018-07-01,48,48.0,4,4
LC219,2018-08-01,29,29.0,5,5
LC219,2018-09-01,15,15.0,2,2
LC219,2018-10-01,8,8.0,2,2
LC219,2018-11-01,8,8.0,2,2
LC219,2018-12-01,3,3.0,1,1
LC219,2019-01-01,58,58.0,12,12
LC219,2019-02-01,186,186.0,14,14
LC219,2019-03-01,66,66.0,10,10
LC219,2019-04-01,240,240.0,41,39
LC220,2017-02-01,3,3.0,1,1
LC220,2017-03-01,11,11.0,3,3
LC220,2017-04-01,10,10.0,4,4
LC220,2017-05-01,18,18.0,6,6
LC220,2017-06-01,16,16.0,5,5
LC220,2017-10-01,6,6.0,1,1
LC220,2017-11-01,3,3.0,1,1
LC220,2018-02-01,7,7.0,2,2
LC220,2018-03-01,6,6.0,1,1
LC220,2018-05-01,3,3.0,1,1
LC220,2018-07-01,3,3.0,1,1
LC220,2018-12-01,3,3.0,1,1
LC220,2019-02-01,12,12.0,1,1
LC220,2019-03-01,3,3.0,1,1
LC220,2019-04-01,12,12.0,4,4
LC221,2017-01-01,40,40.0,6,5
LC221,2017-02-01,33,33.0,9,9
LC221,2017-03-01,36,36.0,6,5
LC221,2017-04-01,24,24.0,8,8
LC221,2017-05-01,37,37.0,10,10
LC221,2017-06-01,30,30.0,9,9
LC221,2017-07-01,3,3.0,1,1
LC221,2017-08-01,6,6.0,2,2
LC221,2018-01-01,10,10.0,1,1
LC221,2018-02-01,9,9.0,2,2
LC221,2018-03-01,9,9.0,3,3
LC221,2018-04-01,27,27.0,2,2
LC221,2018-05-01,21,21.0,4,4
LC221,2018-07-01,24,24.0,3,3
LC221,2018-08-01,3,3.0,1,1
LC221,2018-09-01,3,3.0,1,1
LC221,2018-10-01,2,2.0,1,1
LC221,2018-11-01,7,7.0,2,2
LC221,2019-01-01,12,12.0,4,4
LC221,2019-02-01,9,9.0,3,3
LC221,2019-03-01,24,24.0,5,5
LC221,2019-04-01,51,51.0,7,7
LC222,2017-01-01,21,21.0,5,5
LC222,2017-02-01,1,1.0,1,1
LC222,2017-03-01,3,3.0,1,1
LC222,2017-04-01,12,12.0,4,4
LC222,2017-05-01,26,26.0,6,6
LC222,2017-06-01,13,13.0,5,5
LC222,2017-08-01,3,3.0,1,1
LC222,2017-11-01,3,3.0,1,1
LC222,2018-02-01,17,17.0,4,4
LC222,2018-03-01,18,18.0,4,3
LC222,2018-05-01,8,8.0,3,3
LC222,2018-06-01,3,3.0,1,1
LC222,2018-08-01,2,2.0,1,1
LC222,2019-02-01,16,16.0,3,3
LC222,2019-03-01,48,48.0,4,4
LC222,2019-04-01,53,53.0,9,9
LC223,2017-01-01,45,45.0,11,11
LC223,2017-02-01,53,53.0,13,12
LC223,2017-03-01,44,44.0,10,10
LC223,2017-04-01,70,70.0,18,15
LC223,2017-05-01,54,54.0,19,17
LC223,2017-06-01,54,54.0,10,10
LC223,2017-07-01,34,34.0,9,9
LC223,2017-08-01,10,10.0,3,3
LC223,2017-09-01,3,3.0,1,1
LC223,2017-10-01,6,6.0,1,1
LC223,2017-11-01,12,12.0,2,2
LC223,2018-01-01,3,3.0,1,1
LC223,2018-02-01,18,18.0,4,4
LC223,2018-04-01,17,17.0,4,4
LC223,2018-05-01,18,18.0,3,3
LC223,2018-06-01,7,7.0,3,3
LC223,2018-07-01,18,18.0,2,2
LC223,2018-08-01,13,13.0,3,3
LC223,2018-09-01,6,6.0,1,1
LC223,2018-10-01,5,5.0,2,2
LC223,2018-11-01,2,2.0,1,1
LC223,2018-12-01,3,3.0,1,1
LC223,2019-01-01,28,28.0,8,8
LC223,2019-02-01,157,157.0,10,10
LC223,2019-03-01,57,57.0,7,6
LC223,2019-04-01,152,147.0,24,23
LC224,2017-01-01,84,84.0,20,18
LC224,2017-02-01,86,86.0,20,20
LC224,2017-03-01,100,100.0,22,21
LC224,2017-04-01,100,100.0,27,26
LC224,2017-05-01,186,186.0,41,36
LC224,2017-06-01,94,94.0,21,20
LC224,2017-07-01,57,57.0,12,10
LC224,2017-08-01,37,37.0,8,8
LC224,2017-09-01,9,9.0,2,2
LC224,2017-10-01,3,3.0,1,1
LC224,2017-11-01,6,6.0,1,1
LC224,2018-01-01,11,11.0,2,2
LC224,2018-02-01,31,31.0,5,5
LC224,2018-03-01,39,39.0,6,4
LC224,2018-04-01,53,53.0,3,2
LC224,2018-05-01,27,27.0,5,5
LC224,2018-08-01,3,3.0,1,1
LC224,2018-09-01,48,48.0,2,2
LC224,2018-11-01,6,6.0,1,1
LC224,2018-12-01,12,12.0,3,3
LC224,2019-01-01,74,74.0,8,8
LC224,2019-02-01,84,84.0,11,11
LC224,2019-03-01,144,144.0,13,13
LC224,2019-04-01,145,145.0,36,31
LC225,2017-01-01,43,43.0,9,9
LC225,2017-02-01,57,57.0,16,14
LC225,2017-03-01,44,44.0,13,13
LC225,2017-04-01,57,57.0,12,11
LC225,2017-05-01,70,70.0,21,20
LC225,2017-06-01,47,47.0,12,12
LC225,2017-07-01,38,38.0,8,8
LC225,2017-08-01,3,1.0,1,1
LC225,2017-11-01,8,8.0,2,2
LC225,2018-01-01,24,24.0,1,1
LC225,2018-02-01,3,3.0,1,1
LC225,2018-03-01,33,33.0,3,3
LC225,2018-04-01,36,36.0,1,1
LC225,2018-05-01,66,66.0,6,6
LC225,2018-06-01,8,8.0,2,2
LC225,2018-07-01,72,72.0,3,3
LC225,2018-09-01,17,17.0,2,2
LC225,2018-10-01,10,10.0,2,2
LC225,2018-11-01,24,24.0,1,1
LC225,2018-12-01,12,12.0,4,4
LC225,2019-01-01,45,45.0,6,5
LC225,2019-02-01,52,52.0,9,8
LC225,2019-03-01,62,62.0,11,11
LC225,2019-04-01,116,116.0,26,25
LC226,2017-01-01,18,18.0,2,2
LC226,2017-02-01,15,15.0,4,4
LC226,2017-03-01,5,5.0,1,1
LC226,2017-04-01,53,53.0,8,8
LC226,2017-05-01,27,27.0,7,6
LC226,2017-06-01,12,12.0,2,2
LC226,2017-07-01,6,6.0,2,2
LC226,2017-08-01,3,3.0,1,1
LC226,2017-11-01,6,6.0,1,1
LC226,2018-02-01,6,6.0,1,1
LC226,2018-03-01,12,12.0,2,2
LC226,2018-05-01,15,15.0,2,2
LC226,2018-06-01,36,36.0,1,1
LC226,2018-07-01,3,3.0,1,1
LC226,2018-08-01,12,12.0,2,2
LC226,2018-11-01,3,3.0,1,1
LC226,2019-01-01,27,27.0,2,2
LC226,2019-02-01,16,16.0,3,3
LC226,2019-03-01,6,6.0,1,1
LC226,2019-04-01,18,18.0,4,4
LC227,2017-01-01,14,14.0,5,5
LC227,2017-02-01,6,6.0,2,2
LC227,2017-03-01,29,29.0,7,7
LC227,2017-04-01,57,57.0,13,10
LC227,2017-05-01,96,96.0,18,18
LC227,2017-06-01,22,22.0,6,6
LC227,2017-07-01,12,12.0,3,3
LC227,2017-09-01,3,3.0,1,1
LC227,2018-01-01,10,10.0,1,1
LC227,2018-02-01,12,12.0,2,2
LC227,2018-03-01,42,42.0,5,5
LC227,2018-04-01,47,47.0,4,4
LC227,2018-05-01,60,60.0,4,4
LC227,2018-07-01,3,3.0,1,1
LC227,2018-08-01,8,8.0,3,3
LC227,2019-01-01,3,3.0,1,1
LC227,2019-02-01,3,3.0,1,1
LC227,2019-03-01,105,105.0,5,5
LC227,2019-04-01,60,60.0,9,9
LC228,2017-01-01,30,30.0,5,5
LC228,2017-02-01,18,18.0,5,5
LC228,2017-03-01,20,20.0,5,4
LC228,2017-04-01,28,28.0,5,5
LC228,2017-05-01,53,53.0,12,12
LC228,2017-06-01,21,21.0,5,5
LC228,2017-07-01,12,12.0,2,2
LC228,2017-08-01,6,6.0,1,1
LC228,2018-02-01,18,18.0,2,2
LC228,2018-03-01,17,17.0,3,3
LC228,2018-05-01,27,27.0,2,2
LC228,2018-06-01,3,3.0,1,1
LC228,2018-09-01,12,12.0,1,1
LC228,2018-11-01,3,3.0,1,1
LC228,2018-12-01,3,3.0,1,1
LC228,2019-01-01,3,3.0,1,1
LC228,2019-02-01,17,17.0,3,3
LC228,2019-03-01,27,27.0,4,4
LC228,2019-04-01,55,55.0,12,11
LC229,2017-01-01,17,17.0,6,6
LC229,2017-02-01,9,9.0,2,2
LC229,2017-03-01,20,20.0,5,5
LC229,2017-04-01,39,39.0,10,7
LC229,2017-05-01,52,52.0,14,14
LC229,2017-06-01,33,33.0,10,8
LC229,2017-07-01,3,3.0,1,1
LC229,2017-08-01,7,7.0,3,3
LC229,2017-10-01,3,3.0,1,1
LC229,2018-02-01,12,12.0,3,3
LC229,2018-03-01,12,12.0,3,3
LC229,2018-05-01,6,6.0,2,2
LC229,2018-07-01,6,6.0,2,2
LC229,2018-08-01,8,8.0,4,3
LC229,2018-09-01,6,6.0,2,2
LC229,2018-11-01,3,3.0,1,1
LC229,2019-01-01,42,42.0,3,3
LC229,2019-02-01,28,28.0,3,2
LC229,2019-03-01,15,15.0,5,5
LC229,2019-04-01,39,39.0,11,11
LC230,2017-01-01,8,8.0,3,3
LC230,2017-02-01,18,18.0,4,3
LC230,2017-03-01,3,3.0,1,1
LC230,2017-04-01,6,6.0,1,1
LC230,2017-05-01,18,18.0,4,4
LC230,2017-06-01,11,11.0,3,3
LC230,2017-08-01,3,3.0,1,1
LC230,2018-02-01,3,3.0,1,1
LC230,2018-03-01,3,3.0,1,1
LC230,2018-05-01,21,21.0,2,2
LC230,2018-08-01,2,2.0,1,1
LC230,2019-03-01,27,27.0,2,2
LC230,2019-04-01,15,15.0,4,4
LC231,2017-01-01,16,16.0,7,7
LC231,2017-02-01,43,43.0,12,11
LC231,2017-03-01,6,6.0,2,2
LC231,2017-04-01,44,44.0,10,10
LC231,2017-05-01,50,50.0,14,14
LC231,2017-06-01,38,38.0,11,10
LC231,2017-07-01,41,41.0,7,7
LC231,2017-08-01,7,7.0,3,3
LC231,2017-10-01,3,3.0,1,1
LC231,2018-02-01,7,7.0,2,2
LC231,2018-03-01,15,15.0,2,2
LC231,2018-05-01,8,8.0,3,3
LC231,2018-06-01,18,18.0,1,1
LC231,2018-09-01,9,9.0,2,2
LC231,2018-11-01,6,6.0,1,1
LC231,2018-12-01,11,11.0,3,3
LC231,2019-01-01,9,9.0,2,2
LC231,2019-02-01,21,21.0,4,4
LC231,2019-03-01,48,48.0,11,11
LC231,2019-04-01,74,74.0,21,20
LC233,2017-02-01,2,2.0,1,1
LC233,2017-03-01,11,11.0,2,2
LC233,2017-04-01,13,13.0,3,3
LC234,2017-01-01,42,42.0,11,11
LC234,2017-02-01,52,52.0,13,13
LC234,2017-03-01,32,32.0,7,7
LC234,2017-04-01,113,113.0,25,21
LC234,2017-05-01,118,118.0,30,27
LC234,2017-06-01,55,55.0,13,13
LC234,2017-07-01,20,20.0,7,7
LC234,2017-08-01,10,10.0,4,3
LC234,2017-09-01,6,6.0,1,1
LC234,2017-11-01,12,12.0,2,2
LC234,2018-01-01,16,16.0,2,2
LC234,2018-02-01,24,24.0,4,4
LC234,2018-03-01,12,12.0,2,2
LC234,2018-04-01,2,2.0,1,1
LC234,2018-05-01,32,32.0,5,4
LC234,2018-06-01,6,6.0,2,2
LC234,2018-07-01,24,24.0,3,3
LC234,2018-08-01,15,15.0,3,3
LC234,2018-09-01,15,15.0,2,2
LC234,2018-10-01,8,8.0,2,2
LC234,2018-11-01,9,9.0,2,2
LC234,2018-12-01,3,3.0,1,1
LC234,2019-01-01,28,28.0,6,6
LC234,2019-02-01,151,151.0,7,7
LC234,2019-03-01,21,21.0,7,7
LC234,2019-04-01,157,157.0,30,28
LC235,2017-01-01,28,28.0,8,8
LC235,2017-02-01,71,71.0,18,18
LC235,2017-03-01,77,77.0,17,16
LC235,2017-04-01,116,116.0,24,20
LC235,2017-05-01,107,107.0,24,24
LC235,2017-06-01,115,115.0,30,27
LC235,2017-07-01,51,51.0,12,12
LC235,2017-08-01,28,28.0,9,9
LC235,2017-09-01,6,6.0,1,1
LC235,2017-10-01,18,18.0,2,2
LC235,2017-11-01,11,11.0,3,2
LC235,2017-12-01,6,6.0,1,1
LC235,2018-01-01,10,10.0,2,2
LC235,2018-02-01,24,24.0,4,4
LC235,2018-03-01,45,45.0,4,4
LC235,2018-04-01,15,15.0,2,2
LC235,2018-05-01,75,75.0,10,10
LC235,2018-06-01,8,8.0,3,3
LC235,2018-07-01,24,24.0,4,4
LC235,2018-08-01,12,12.0,3,3
LC235,2018-09-01,24,24.0,1,1
LC235,2018-10-01,2,2.0,1,1
LC235,2018-11-01,13,13.0,2,2
LC235,2018-12-01,11,11.0,3,3
LC235,2019-01-01,31,31.0,6,6
LC235,2019-02-01,178,141.0,14,14
LC235,2019-03-01,67,67.0,8,8
LC235,2019-04-01,139,139.0,31,30
LC236,2017-03-01,21,21.0,6,6
LC236,2017-04-01,15,15.0,3,3
LC236,2017-05-01,14,14.0,6,6
LC236,2017-06-01,9,9.0,3,3
LC236,2017-07-01,3,3.0,1,1
LC236,2018-03-01,14,14.0,3,3
LC236,2018-04-01,11,11.0,4,3
LC236,2018-05-01,8,8.0,3,3
LC236,2019-03-01,60,60.0,4,4
LC236,2019-04-01,21,21.0,5,5
LC237,2017-01-01,18,18.0,4,4
LC237,2017-02-01,23,23.0,7,6
LC237,2017-03-01,23,23.0,4,4
LC237,2017-04-01,40,40.0,13,13
LC237,2017-05-01,62,62.0,21,21
LC237,2017-06-01,34,34.0,12,12
LC237,2017-07-01,7,7.0,3,3
LC237,2017-08-01,12,12.0,3,3
LC237,2017-09-01,9,9.0,1,1
LC237,2017-11-01,3,3.0,1,1
LC237,2018-02-01,30,30.0,1,1
LC237,2018-03-01,3,3.0,1,1
LC237,2018-04-01,11,11.0,4,3
LC237,2018-05-01,20,20.0,6,6
LC237,2018-06-01,7,7.0,3,3
LC237,2018-09-01,3,3.0,1,1
LC237,2019-03-01,2,2.0,1,1
LC238,2017-01-01,9,9.0,1,1
LC238,2017-02-01,9,9.0,2,2
LC238,2017-04-01,7,7.0,2,2
LC238,2017-05-01,27,27.0,11,11
LC238,2017-06-01,3,3.0,1,1
LC238,2017-07-01,3,3.0,1,1
LC238,2017-08-01,6,6.0,1,1
LC238,2017-09-01,9,9.0,1,1
LC238,2018-04-01,3,3.0,1,1
LC239,2017-01-01,26,26.0,9,8
LC239,2017-02-01,42,42.0,11,11
LC239,2017-03-01,19,19.0,4,4
LC239,2017-04-01,47,47.0,11,11
LC239,2017-05-01,48,48.0,14,14
LC239,2017-06-01,36,35.0,8,8
LC239,2017-07-01,15,15.0,3,3
LC239,2017-08-01,15,15.0,2,2
LC239,2018-01-01,20,20.0,3,3
LC239,2018-02-01,10,10.0,2,2
LC239,2018-03-01,6,6.0,1,1
LC239,2018-04-01,18,18.0,1,1
LC239,2018-05-01,21,21.0,3,3
LC239,2018-06-01,3,3.0,1,1
LC239,2018-07-01,24,24.0,2,2
LC239,2018-08-01,21,21.0,5,5
LC239,2018-09-01,6,6.0,1,1
LC239,2018-12-01,6,6.0,2,2
LC239,2019-01-01,21,21.0,4,4
LC239,2019-02-01,38,38.0,6,6
LC239,2019-03-01,87,87.0,6,6
LC239,2019-04-01,97,97.0,20,19
LC240,2017-01-01,57,57.0,11,11
LC240,2017-02-01,36,36.0,9,8
LC240,2017-03-01,35,35.0,8,8
LC240,2017-04-01,36,36.0,9,9
LC240,2017-05-01,60,60.0,14,14
LC240,2017-06-01,36,36.0,5,5
LC240,2017-07-01,34,34.0,8,7
LC240,2017-08-01,9,9.0,2,2
LC240,2017-09-01,6,3.0,1,1
LC240,2017-10-01,6,6.0,1,1
LC240,2017-11-01,6,6.0,2,2
LC240,2018-01-01,14,14.0,1,1
LC240,2018-02-01,15,15.0,4,4
LC240,2018-03-01,6,6.0,1,1
LC240,2018-04-01,96,96.0,2,2
LC240,2018-05-01,42,42.0,3,3
LC240,2018-06-01,8,8.0,2,2
LC240,2018-07-01,27,27.0,3,3
LC240,2018-08-01,52,52.0,5,4
LC240,2018-12-01,6,6.0,2,2
LC240,2019-01-01,92,92.0,8,8
LC240,2019-02-01,159,159.0,9,9
LC240,2019-03-01,27,22.0,5,5
LC240,2019-04-01,3,1.0,1,1
LC241,2017-01-01,37,37.0,10,10
LC241,2017-02-01,24,24.0,7,7
LC241,2017-03-01,3,3.0,1,1
LC241,2017-04-01,46,46.0,10,10
LC241,2017-05-01,42,42.0,13,13
LC241,2017-06-01,33,33.0,10,10
LC241,2017-07-01,5,5.0,1,1
LC241,2017-08-01,6,6.0,2,2
LC241,2017-11-01,3,3.0,1,1
LC241,2018-02-01,6,6.0,1,1
LC241,2018-03-01,8,8.0,2,2
LC241,2018-04-01,3,3.0,1,1
LC241,2018-05-01,11,11.0,3,3
LC241,2018-07-01,6,6.0,1,1
LC241,2019-01-01,9,9.0,3,3
LC241,2019-02-01,111,111.0,4,4
LC241,2019-03-01,6,6.0,2,2
LC241,2019-04-01,69,69.0,11,10
LC242,2017-01-01,34,34.0,8,7
LC242,2017-02-01,29,29.0,7,7
LC242,2017-03-01,20,20.0,5,5
LC242,2017-04-01,45,45.0,13,13
LC242,2017-05-01,72,72.0,24,24
LC242,2017-06-01,34,34.0,9,9
LC242,2017-07-01,12,12.0,5,5
LC242,2017-08-01,1,1.0,1,1
LC242,2017-10-01,9,9.0,2,2
LC242,2017-11-01,6,6.0,2,2
LC242,2018-01-01,3,3.0,1,1
LC242,2018-02-01,13,13.0,3,3
LC242,2018-03-01,5,5.0,2,2
LC242,2018-04-01,5,5.0,2,2
LC242,2018-05-01,19,19.0,7,7
LC242,2018-06-01,3,3.0,1,1
LC242,2018-07-01,27,27.0,5,5
LC242,2018-08-01,7,7.0,3,3
LC242,2018-09-01,12,12.0,3,3
LC242,2018-12-01,9,9.0,3,3
LC242,2019-01-01,18,14.0,4,4
LC243,2017-02-01,9,9.0,3,3
LC243,2017-04-01,6,6.0,2,2
LC243,2017-05-01,13,13.0,5,5
LC243,2017-06-01,18,18.0,3,3
LC243,2017-07-01,3,3.0,1,1
LC243,2018-02-01,10,10.0,3,3
LC243,2018-07-01,3,3.0,1,1
LC243,2018-08-01,3,3.0,1,1
LC243,2018-09-01,3,3.0,1,1
LC243,2019-03-01,3,1.0,1,1
LC243,2019-04-01,3,1.0,1,1
LC244,2017-01-01,6,6.0,3,3
LC244,2017-02-01,23,23.0,7,7
LC244,2017-03-01,26,26.0,6,6
LC244,2017-04-01,24,24.0,5,5
LC244,2017-05-01,26,26.0,8,8
LC244,2017-06-01,23,23.0,8,8
LC244,2017-07-01,3,3.0,1,1
LC244,2017-08-01,3,3.0,1,1
LC244,2017-10-01,9,9.0,2,2
LC244,2017-11-01,3,3.0,1,1
LC244,2017-12-01,6,6.0,1,1
LC244,2018-03-01,17,16.0,2,2
LC244,2018-05-01,2,2.0,1,1
LC244,2018-06-01,12,12.0,1,1
LC244,2018-08-01,2,2.0,1,1
LC244,2018-09-01,6,6.0,2,2
LC244,2019-01-01,9,9.0,3,3
LC244,2019-02-01,18,18.0,3,3
LC244,2019-03-01,24,24.0,6,6
LC244,2019-04-01,20,20.0,7,7
LC245,2017-01-01,24,24.0,4,4
LC245,2017-02-01,14,14.0,5,4
LC245,2017-03-01,32,32.0,7,7
LC245,2017-04-01,32,32.0,8,7
LC245,2017-05-01,38,38.0,10,9
LC245,2017-06-01,30,30.0,7,7
LC245,2017-08-01,18,18.0,4,4
LC245,2017-09-01,3,3.0,1,1
LC245,2017-11-01,12,12.0,2,2
LC245,2018-02-01,25,25.0,3,3
LC245,2018-03-01,30,30.0,2,2
LC245,2018-05-01,3,3.0,1,1
LC245,2018-06-01,24,24.0,1,1
LC245,2019-01-01,6,6.0,2,2
LC245,2019-02-01,138,138.0,6,6
LC245,2019-03-01,36,36.0,6,6
LC245,2019-04-01,93,90.0,13,13
LC246,2017-01-01,15,15.0,2,2
LC246,2017-03-01,12,12.0,2,2
LC246,2017-04-01,23,23.0,7,4
LC246,2017-05-01,16,16.0,6,6
LC246,2017-06-01,11,11.0,2,2
LC246,2017-07-01,3,3.0,1,1
LC246,2017-08-01,9,9.0,2,2
LC246,2018-02-01,3,3.0,1,1
LC246,2018-03-01,18,18.0,1,1
LC246,2018-09-01,6,6.0,1,1
LC246,2019-03-01,23,23.0,2,2
LC246,2019-04-01,30,30.0,3,3
LC301,2017-01-01,160,160.0,27,26
LC301,2017-02-01,93,93.0,21,20
LC301,2017-03-01,119,119.0,28,26
LC301,2017-04-01,243,243.0,53,49
LC301,2017-05-01,204,204.0,54,51
LC301,2017-06-01,102,102.0,29,29
LC301,2017-07-01,53,53.0,15,15
LC301,2017-08-01,39,39.0,11,11
LC301,2017-09-01,6,6.0,1,1
LC301,2017-10-01,33,33.0,4,4
LC301,2017-11-01,16,16.0,3,3
LC301,2018-01-01,77,77.0,7,7
LC301,2018-02-01,54,54.0,6,6
LC301,2018-03-01,20,20.0,6,6
LC301,2018-04-01,114,114.0,8,8
LC301,2018-05-01,131,131.0,17,17
LC301,2018-06-01,23,23.0,5,5
