product_id,month,ordered_qty,ship_qty,n_lines,n_customers,ordered_lag1,ordered_roll_mean_3,ordered_roll_std_3,ordered_roll_mean_6,ordered_roll_std_6,ordered_roll_mean_12,ordered_roll_std_12
LC141,2017-09-01,2.0,2.0,1.0,1.0,34.0,46.666666666666664,11.08552609887729,75.5,38.76316980502669,60.888888888888886,39.95398587943787
LC141,2017-10-01,0.0,0.0,0.0,0.0,2.0,27.0,18.239152027072628,64.66666666666667,47.68181577452305,55.0,41.8186561237924
LC141,2017-11-01,3.0,3.0,1.0,1.0,0.0,12.0,15.577761927397267,48.833333333333336,50.660361449778684,50.0,42.89310179758724
LC141,2017-12-01,0.0,0.0,0.0,0.0,3.0,1.6666666666666667,1.247219128925175,24.166666666666668,23.84265551951423,46.083333333333336,43.07253249526379
LC141,2018-01-01,3.0,3.0,1.0,1.0,0.0,1.0,1.414213562373564,14.0,18.339392937971905,46.083333333333336,43.07253249526379
LC141,2018-02-01,3.0,3.0,1.0,1.0,3.0,2.0,1.414213562373559,7.0,12.13809430402211,42.5,44.6887383278308
LC141,2018-03-01,15.0,15.0,4.0,3.0,3.0,2.0,1.414213562373559,1.8333333333333333,1.3437096247167217,38.666666666666664,45.9226402647854
LC141,2018-04-01,31.0,31.0,7.0,6.0,15.0,7.0,5.65685424949249,4.0,5.099019513592857,34.333333333333336,45.496031572972264
LC141,2018-05-01,31.0,31.0,11.0,11.0,31.0,16.333333333333332,11.469767022723552,9.166666666666666,10.869171490453608,29.0,41.6613329919563
LC141,2018-06-01,11.0,11.0,4.0,4.0,31.0,25.666666666666668,7.542472332656576,13.833333333333334,13.018149723452359,19.0,19.89137166378092
LC141,2018-07-01,24.0,24.0,5.0,5.0,11.0,24.333333333333332,9.428090415820689,15.666666666666666,11.642832797715338,14.833333333333334,15.383071503730612
LC141,2018-08-01,3.0,3.0,1.0,1.0,24.0,22.0,8.286535263104101,19.166666666666668,10.398984993204348,13.083333333333334,12.835227132994392
LC141,2018-09-01,21.0,21.0,3.0,3.0,3.0,12.666666666666666,8.653836657164845,19.166666666666668,10.398984993204348,10.5,11.40540807395041
LC141,2018-10-01,3.0,3.0,1.0,1.0,21.0,16.0,9.273618495495764,20.166666666666668,10.23745845195749,12.083333333333334,11.434292962643358
LC141,2018-11-01,6.0,6.0,2.0,2.0,3.0,9.0,8.485281374238639,15.5,10.610529361598024,12.333333333333334,11.197718021493877
LC141,2018-12-01,4.0,4.0,1.0,1.0,6.0,10.0,7.874007874011885,11.333333333333334,8.37987005998439,12.583333333333334,11.018607998391726
LC141,2019-01-01,5.0,5.0,2.0,2.0,4.0,4.333333333333333,1.2472191289251298,10.166666666666666,8.820745748266194,12.916666666666666,10.688454310869998
LC141,2019-02-01,22.0,22.0,8.0,8.0,5.0,5.0,0.8164965809284607,7.0,6.350852961085936,13.083333333333334,10.547182351488734
LC141,2019-03-01,32.0,32.0,5.0,5.0,22.0,10.333333333333334,8.259674462242648,10.166666666666666,8.070866675202204,14.666666666666666,10.338708279513877
LC141,2019-04-01,105.0,105.0,27.0,27.0,32.0,19.666666666666668,11.14550233153371,12.0,11.03026140518289,16.083333333333332,11.397794620987963
LC142,2017-01-01,21.0,21.0,6.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
LC142,2017-02-01,45.0,45.0,9.0,9.0,21.0,10.5,10.5,10.5,10.5,10.5,10.5
LC142,2017-03-01,23.0,23.0,4.0,4.0,45.0,22.0,18.384776310850235,22.0,18.384776310850235,22.0,18.384776310850235
LC142,2017-04-01,24.0,24.0,5.0,5.0,23.0,29.666666666666668,10.873004286866728,22.25,15.927570436196476,22.25,15.927570436196476
LC142,2017-05-01,33.0,33.0,5.0,5.0,24.0,30.666666666666668,10.143416036468626,22.6,14.263239463740346,22.6,14.263239463740346
LC142,2017-06-01,22.0,22.0,5.0,5.0,33.0,26.666666666666668,4.496912521077349,24.333333333333332,13.58512258154322,24.333333333333332,13.58512258154322
LC142,2017-07-01,3.0,3.0,1.0,1.0,22.0,26.333333333333332,4.784233364802442,28.0,8.563488385776752,24.0,12.60385428577873
LC142,2017-08-01,6.0,6.0,2.0,2.0,3.0,19.333333333333332,12.391753530294071,25.0,12.662279942148386,21.375,13.68336124641895
LC142,2017-09-01,0.0,0.0,0.0,0.0,6.0,10.333333333333334,8.339997335464542,18.5,10.563301251660551,19.666666666666668,13.77598554651455
LC142,2017-10-01,3.0,3.0,1.0,1.0,0.0,3.0,2.4494897427832028,14.666666666666666,12.270108212870644,17.7,14.339107364128356
LC142,2017-11-01,8.0,8.0,1.0,1.0,3.0,3.0,2.4494897427832028,11.166666666666666,12.10257089308806,16.363636363636363,14.31002653750622
LC142,2017-12-01,6.0,6.0,1.0,1.0,8.0,3.6666666666666665,3.2998316455372394,7.0,7.1647284200682355,15.666666666666666,13.894443333777556
LC142,2018-01-01,15.0,15.0,2.0,2.0,6.0,5.666666666666667,2.0548046676563514,4.333333333333333,2.624669291337304,16.166666666666668,13.42158295019216
LC142,2018-02-01,36.0,36.0,5.0,5.0,15.0,9.666666666666666,3.8586123009300857,6.333333333333333,4.642796092394724,15.666666666666666,13.343745934165398
LC142,2018-03-01,3.0,3.0,1.0,1.0,36.0,19.0,12.569805089976537,11.333333333333334,11.967548714010832,14.916666666666666,11.842426084023305
LC142,2018-04-01,30.0,30.0,4.0,4.0,3.0,18.0,13.638181696985859,11.833333333333334,11.538582620447322,13.25,11.993922071894028
LC142,2018-05-01,30.0,30.0,6.0,6.0,30.0,23.0,14.352700094407327,16.333333333333332,12.445436468396315,13.75,12.544088913375363
LC142,2018-06-01,3.0,3.0,1.0,1.0,30.0,21.0,12.727922061357859,20.0,12.68857754044952,13.5,12.182637919049663
LC142,2018-07-01,0.0,0.0,0.0,0.0,3.0,21.0,12.727922061357859,19.5,13.275918047351754,11.916666666666666,12.209684225600961
LC142,2018-08-01,0.0,0.0,0.0,0.0,0.0,11.0,13.490737563232045,17.0,15.165750888103101,11.666666666666666,12.418624006798106
LC142,2018-09-01,0.0,0.0,0.0,0.0,0.0,1.0,1.4142135623731218,11.0,13.490737563232045,11.166666666666666,12.752995290867512
LC142,2018-10-01,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10.5,13.829316685939336,11.166666666666666,12.752995290867512
LC142,2018-11-01,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.5,11.011357772772628,10.916666666666666,12.938690900636828
LC142,2018-12-01,11.0,11.0,3.0,3.0,0.0,0.0,0.0,0.5,1.1180339887500006,10.25,13.273563952458286
LC142,2019-01-01,9.0,9.0,3.0,3.0,11.0,3.6666666666666665,5.185449728701356,1.8333333333333333,4.099457958749641,10.666666666666666,13.211947455070943
LC142,2019-02-01,9.0,9.0,2.0,2.0,9.0,6.666666666666667,4.784233364802449,3.3333333333333335,4.7492689495916895,10.166666666666666,13.151890442906764
LC142,2019-03-01,22.0,22.0,5.0,5.0,9.0,9.666666666666666,0.9428090415821034,4.833333333333333,4.879093722768166,7.916666666666667,10.602345128424288
LC142,2019-04-01,60.0,60.0,12.0,12.0,22.0,13.333333333333334,6.128258770283418,8.5,7.455423082115022,9.5,11.154221921168087
LC143,2017-01-01,93.0,93.0,15.0,15.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
LC143,2017-02-01,27.0,27.0,8.0,8.0,93.0,46.5,46.5,46.5,46.5,46.5,46.5
LC143,2017-03-01,65.0,65.0,13.0,12.0,27.0,40.0,39.06404996924922,40.0,39.06404996924922,40.0,39.06404996924922
LC143,2017-04-01,95.0,95.0,18.0,18.0,65.0,61.666666666666664,27.047283700134393,46.25,35.520240708643854,46.25,35.520240708643854
LC143,2017-05-01,129.0,128.0,35.0,34.0,95.0,62.333333333333336,27.824849006278942,56.0,37.27733896082176,56.0,37.27733896082176
LC143,2017-06-01,38.0,38.0,11.0,11.0,129.0,96.33333333333333,26.14489540150344,68.16666666666667,43.567635796413015,68.16666666666667,43.567635796413015
LC143,2017-07-01,27.0,27.0,8.0,8.0,38.0,87.33333333333333,37.54404820415023,74.5,35.14612354157994,63.857142857142854,41.69422218084067
LC143,2017-08-01,46.0,46.0,11.0,10.0,27.0,64.66666666666667,45.71165667043316,63.5,37.85828839237189,59.25,40.86180979839243
LC143,2017-09-01,19.0,19.0,4.0,4.0,46.0,37.0,7.7888809636986505,66.66666666666667,35.38675207224057,57.77777777777778,38.74927319111296
LC143,2017-10-01,3.0,3.0,1.0,1.0,19.0,30.666666666666668,11.323525167642048,59.0,39.644251369734135,53.9,38.55761922110855
LC143,2017-11-01,3.0,3.0,1.0,1.0,3.0,22.666666666666668,17.745108872274912,43.666666666666664,40.536677493625724,49.27272727272727,39.56833194060603
LC143,2017-12-01,0.0,0.0,0.0,0.0,3.0,8.333333333333334,7.542472332656584,22.666666666666668,16.25491378698214,45.416666666666664,39.98428510747135
LC143,2018-01-01,3.0,3.0,1.0,1.0,0.0,2.0,1.4142135623735588,16.333333333333332,16.44857305530043,45.416666666666664,39.98428510747136
LC143,2018-02-01,19.0,19.0,3.0,3.0,3.0,2.0,1.4142135623735588,12.333333333333334,16.285644667074802,37.916666666666664,38.778125993342634
LC143,2018-03-01,12.0,12.0,4.0,4.0,19.0,7.333333333333333,8.339997335464608,7.833333333333333,7.966945601811391,37.25,39.0280347955159
LC143,2018-04-01,65.0,65.0,11.0,10.0,12.0,11.333333333333334,6.548960901462918,6.666666666666667,6.649979114419974,32.833333333333336,38.634685049691925
LC143,2018-05-01,33.0,33.0,8.0,8.0,65.0,32.0,23.508863576673953,17.0,22.41279396535231,30.333333333333332,35.36319492856317
LC143,2018-06-01,8.0,8.0,3.0,3.0,33.0,36.666666666666664,21.791945504908217,22.0,22.075627586397925,22.333333333333332,19.387854158954497
LC143,2018-07-01,3.0,3.0,1.0,1.0,8.0,35.333333333333336,23.3285709425636,23.333333333333332,20.917828652982973,19.833333333333332,19.139110626033695
LC143,2018-08-01,3.0,3.0,1.0,1.0,3.0,14.666666666666666,13.123346456686384,23.333333333333332,20.917828652982973,17.833333333333332,19.53558007556697
LC143,2018-09-01,8.0,8.0,1.0,1.0,3.0,4.666666666666667,2.3570226039553783,20.666666666666668,22.276045928804823,14.25,17.91705425937349
LC143,2018-10-01,0.0,0.0,0.0,0.0,8.0,4.666666666666667,2.3570226039553783,20.0,22.583179581272425,13.333333333333334,17.93197020841703
LC143,2018-11-01,0.0,0.0,0.0,0.0,0.0,3.6666666666666665,3.2998316455373815,9.166666666666666,11.036555420762197,13.083333333333334,18.094466618892714
LC143,2018-12-01,6.0,6.0,2.0,2.0,0.0,2.6666666666666665,3.7712361663283955,3.6666666666666665,3.2998316455371968,12.833333333333334,18.25209272628455
LC143,2019-01-01,6.0,6.0,2.0,2.0,6.0,2.0,2.8284271247463812,3.3333333333333335,2.924988129130679,13.333333333333334,17.973746286057228
LC143,2019-02-01,63.0,63.0,9.0,9.0,6.0,4.0,2.8284271247463755,3.8333333333333335,3.0776975521032046,13.583333333333334,17.848708325503257
LC143,2019-03-01,36.0,36.0,4.0,4.0,63.0,25.0,26.87005768508882,13.833333333333334,22.199224210669062,17.25,22.498611068241534
LC143,2019-04-01,91.0,91.0,19.0,19.0,36.0,35.0,23.280893453645643,18.5,23.393375130579166,19.25,23.00407572583607
LC144,2017-01-01,17.0,17.0,3.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
LC144,2017-02-01,20.0,20.0,8.0,8.0,17.0,8.5,8.5,8.5,8.5,8.5,8.5
LC144,2017-03-01,31.0,31.0,4.0,4.0,20.0,12.333333333333334,8.806563209081938,12.333333333333334,8.806563209081938,12.333333333333334,8.806563209081938
LC144,2017-04-01,26.0,26.0,6.0,6.0,31.0,22.666666666666668,6.018490028422595,17.0,11.113055385446435,17.0,11.113055385446435
LC144,2017-05-01,42.0,42.0,12.0,12.0,26.0,25.666666666666668,4.496912521077345,18.8,10.571660229122008,18.8,10.571660229122008
LC144,2017-06-01,37.0,37.0,7.0,7.0,42.0,33.0,6.683312551921139,22.666666666666668,12.957194483717874,22.666666666666668,12.957194483717874
LC144,2017-07-01,3.0,3.0,1.0,1.0,37.0,35.0,6.683312551921139,28.833333333333332,8.85845484394554,24.714285714285715,13.002354574837431
LC144,2017-08-01,13.0,13.0,4.0,4.0,3.0,27.333333333333332,17.326921891156037,26.5,12.685293322058685,22.0,14.124446891825535
LC144,2017-09-01,0.0,0.0,0.0,0.0,13.0,17.666666666666668,14.267289706021801,25.333333333333332,13.523641850067197,21.0,13.613718571108091
LC144,2017-10-01,4.0,4.0,1.0,1.0,0.0,5.333333333333333,5.557777333511033,20.166666666666668,16.056324472168455,18.9,14.369759914487089
LC144,2017-11-01,0.0,0.0,0.0,0.0,4.0,5.666666666666667,5.4365021434333745,16.5,16.800297616411445,17.545454545454547,14.355003159263998
LC144,2017-12-01,0.0,0.0,0.0,0.0,0.0,1.3333333333333333,1.8856180831641596,9.5,13.04798835069989,16.083333333333332,14.574282905934764
LC144,2018-01-01,0.0,0.0,0.0,0.0,0.0,1.3333333333333333,1.8856180831641596,3.3333333333333335,4.606758320361753,16.083333333333332,14.574282905934764
LC144,2018-02-01,4.0,4.0,1.0,1.0,0.0,0.0,0.0,2.8333333333333335,4.775516260631469,14.666666666666666,15.22789837400056
