product_id,y_true_2019-06,y_true_2019-07,y_true_2019-08,y_true_2019-09,y_true_2019-10,y_true_2019-11,y_pred_2019-06,y_pred_2019-07,y_pred_2019-08,y_pred_2019-09,y_pred_2019-10,y_pred_2019-11
LC151,0.0,0.0,0.0,0.0,0.0,0.0,7.031401668952984,7.781207210864466,2.1839446303565437,2.4732622492583047,1.3206015044139403,4.340788519368357
LC152,27.0,0.0,0.0,12.0,0.0,0.0,18.392714437086305,9.21187042717913,4.176814342138165,3.728063074741472,2.91857023679301,1.7752715366193716
LC153,125.0,118.0,148.0,54.0,41.0,8.0,52.35214663120602,46.21862963914382,37.80334397551175,15.547492149929898,24.43125286616172,19.841131040784767
LC154,65.0,100.0,2.0,75.0,39.0,15.0,34.90868454864431,30.037351921031654,30.141763646491743,14.340922617712552,14.814884624729215,11.096230507251173
LC155,0.0,0.0,30.0,22.0,35.0,27.0,12.61055072816354,11.65940286874334,3.310224982161354,4.303088340629203,4.7390429456348375,6.119931797822098
LC201,164.0,155.0,47.0,129.0,51.0,9.0,91.38654616827104,42.71160427270699,40.93529293976403,10.850344143779576,30.24851877470614,22.231606592026203
LC202,129.0,25.0,116.0,8.0,34.0,0.0,28.85448235777464,19.517954356135142,13.158659079127984,16.335912423258335,18.22578589787739,12.12539171118986
LC203,124.0,74.0,53.0,43.0,16.0,7.0,30.342913894524163,31.04495548228136,23.212813210838757,8.656183647235867,13.389097633397638,12.037833058721422
LC205,300.0,216.0,154.0,143.0,123.0,38.0,125.0354117797644,75.89965048979673,64.49748593041414,17.394206746395113,38.86232893936141,38.72235126521228
LC206,132.0,197.0,23.0,89.0,96.0,25.0,137.99414606148676,44.96084607692256,72.68915744304316,13.01945749286258,30.62386545074388,38.95485341517113
LC207,187.0,359.0,17.0,248.0,126.0,43.0,124.10860071651707,40.800582074971935,67.48097003235925,13.404122601030169,49.51070697798947,34.10358874169381
LC208,0.0,0.0,122.0,27.0,45.0,27.0,13.387664381160336,12.1011520597209,2.344315854469013,10.692573459846065,8.109381350208139,12.043509391326282
LC209,123.0,410.0,311.0,188.0,1.0,0.0,124.33500814873436,30.91796956144101,64.83227331093151,24.37325186957965,32.71339061350931,22.505830467294185
LC210,57.0,0.0,107.0,17.0,56.0,9.0,30.558260677887198,15.972021278363906,18.118581987599523,12.522221013986195,12.302189162341742,11.33847363120741
